wallet_address,total_tx,duration_days,tx_per_day,total_deposit_usd,total_borrow_usd,total_repay_usd,total_redeem_usd,repay_ratio,redeem_ratio,num_liquidations,num_deposits,num_borrows,num_repays,num_redeems,active_days,credit_score
0x0051337e53823325b9df640f8bac7c7a7dcc4b19,1,1,1.0,1106222.911532575,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x0051337e53823325b9df640f8bac7c7a7dcc4b19    1
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x0051337e53823325b9df640f8bac7c7a7dcc4b19    1
Name: active_days, dtype: int64",610.0
0x00515e4f8a5c52a526f48c3ea07238143e2c04fc,68,85,0.8,2.309439182308292e+21,2.553507867027665e+20,2.4899896707338404e+20,0.0,0.9751251221451056,0.0,0,"wallet_address
0x00515e4f8a5c52a526f48c3ea07238143e2c04fc    26
Name: num_deposits, dtype: int64","wallet_address
0x00515e4f8a5c52a526f48c3ea07238143e2c04fc    21
Name: num_borrows, dtype: int64","wallet_address
0x00515e4f8a5c52a526f48c3ea07238143e2c04fc    21
Name: num_repays, dtype: int64","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x00515e4f8a5c52a526f48c3ea07238143e2c04fc    68
Name: active_days, dtype: int64",810.4874877854894
0x0051e6e6cde6392c01b4cf6b97d9f5c50ec9817c,42,55,0.7636363636363637,6.739010289915462e+19,2.908000192715845e+20,5.804870888008397e+20,4.425457967745096e+21,1.0,1.0,0,"wallet_address
0x0051e6e6cde6392c01b4cf6b97d9f5c50ec9817c    8
Name: num_deposits, dtype: int64","wallet_address
0x0051e6e6cde6392c01b4cf6b97d9f5c50ec9817c    6
Name: num_borrows, dtype: int64","wallet_address
0x0051e6e6cde6392c01b4cf6b97d9f5c50ec9817c    18
Name: num_repays, dtype: int64","wallet_address
0x0051e6e6cde6392c01b4cf6b97d9f5c50ec9817c    10
Name: num_redeems, dtype: int64","wallet_address
0x0051e6e6cde6392c01b4cf6b97d9f5c50ec9817c    32
Name: active_days, dtype: int64",707.6363636363636
0x0051ed91501bdefede70975ec9459a0dd3c5657b,3,1,3.0,4.6332751589247386e+19,1.009862631116208e+19,0.0,0.0,0.0,0.0,0,"wallet_address
0x0051ed91501bdefede70975ec9459a0dd3c5657b    1
Name: num_deposits, dtype: int64","wallet_address
0x0051ed91501bdefede70975ec9459a0dd3c5657b    2
Name: num_borrows, dtype: int64","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x0051ed91501bdefede70975ec9459a0dd3c5657b    2
Name: active_days, dtype: int64",730.0
0x00520ddda78809f725ba3ac696fc8dbe9ccaef91,2,5,0.4,2.0522290203954916e+18,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x00520ddda78809f725ba3ac696fc8dbe9ccaef91    2
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x00520ddda78809f725ba3ac696fc8dbe9ccaef91    2
Name: active_days, dtype: int64",604.0
0x00526e91ec022d8596bda04092071c1da6b5322e,7,4,1.75,3.121797624834894e+20,4.9928942346445365e+19,4.7053112777476006e+19,1.0492997874559772e+18,0.94240155240993,0.0033612037471886,0,"wallet_address
0x00526e91ec022d8596bda04092071c1da6b5322e    2
Name: num_deposits, dtype: int64","wallet_address
0x00526e91ec022d8596bda04092071c1da6b5322e    2
Name: num_borrows, dtype: int64","wallet_address
0x00526e91ec022d8596bda04092071c1da6b5322e    2
Name: num_repays, dtype: int64","wallet_address
0x00526e91ec022d8596bda04092071c1da6b5322e    1
Name: num_redeems, dtype: int64","wallet_address
0x00526e91ec022d8596bda04092071c1da6b5322e    7
Name: active_days, dtype: int64",822.9237243842882
0x0052c9f2cc95f743412d6daaf3c93bcd1793479d,9,1,9.0,2.225017149965365e+19,1.41950985986324e+19,4.441759861699405e+18,2.435781040110067e+18,0.3129079964352863,0.1094724613762183,0,"wallet_address
0x0052c9f2cc95f743412d6daaf3c93bcd1793479d    3
Name: num_deposits, dtype: int64","wallet_address
0x0052c9f2cc95f743412d6daaf3c93bcd1793479d    2
Name: num_borrows, dtype: int64","wallet_address
0x0052c9f2cc95f743412d6daaf3c93bcd1793479d    2
Name: num_repays, dtype: int64","wallet_address
0x0052c9f2cc95f743412d6daaf3c93bcd1793479d    2
Name: num_redeems, dtype: int64","wallet_address
0x0052c9f2cc95f743412d6daaf3c93bcd1793479d    5
Name: active_days, dtype: int64",947.7619542188495
0x0052d655d117dae79d897213af1d4393ab32c739,1,1,1.0,1106164.4097218595,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x0052d655d117dae79d897213af1d4393ab32c739    1
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x0052d655d117dae79d897213af1d4393ab32c739    1
Name: active_days, dtype: int64",610.0
0x005399ba80babd299512e9efb4e0e764f673405c,1,1,1.0,97360.08065000016,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x005399ba80babd299512e9efb4e0e764f673405c    1
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x005399ba80babd299512e9efb4e0e764f673405c    1
Name: active_days, dtype: int64",610.0
0x0053b5daa6d4c2e3d16f2b9c10dc04e92b14a818,57,113,0.504424778761062,7.809925118696764e+22,9.294190131527658e+21,1300509483887.7373,8.32708539387915e+22,1.3992714432171578e-10,1.0,0,"wallet_address
0x0053b5daa6d4c2e3d16f2b9c10dc04e92b14a818    14
Name: num_deposits, dtype: int64","wallet_address
0x0053b5daa6d4c2e3d16f2b9c10dc04e92b14a818    15
Name: num_borrows, dtype: int64","wallet_address
0x0053b5daa6d4c2e3d16f2b9c10dc04e92b14a818    10
Name: num_repays, dtype: int64","wallet_address
0x0053b5daa6d4c2e3d16f2b9c10dc04e92b14a818    18
Name: num_redeems, dtype: int64","wallet_address
0x0053b5daa6d4c2e3d16f2b9c10dc04e92b14a818    55
Name: active_days, dtype: int64",805.0442477736179
0x00548bf85d26850ad7ad55ca90ba02572349f648,2,1,2.0,1.1191814376473715e+17,1.1191814376473716e+16,0.0,0.0,0.0,0.0,0,"wallet_address
0x00548bf85d26850ad7ad55ca90ba02572349f648    1
Name: num_deposits, dtype: int64","wallet_address
0x00548bf85d26850ad7ad55ca90ba02572349f648    1
Name: num_borrows, dtype: int64","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x00548bf85d26850ad7ad55ca90ba02572349f648    2
Name: active_days, dtype: int64",720.0
0x0054b73e9add0a26ca2a81635c6ec0a0eb75b77f,1,1,1.0,1.826746035113459e+17,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x0054b73e9add0a26ca2a81635c6ec0a0eb75b77f    1
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x0054b73e9add0a26ca2a81635c6ec0a0eb75b77f    1
Name: active_days, dtype: int64",610.0
0x00552481817c28f473f4cc61538db6536015d906,2,6,0.3333333333333333,2259609.8782034474,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x00552481817c28f473f4cc61538db6536015d906    2
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x00552481817c28f473f4cc61538db6536015d906    2
Name: active_days, dtype: int64",603.3333333333333
0x00553b963de06016c68681c9bee10a79c51c5d8a,2,1,2.0,2.497374302701473e+19,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x00553b963de06016c68681c9bee10a79c51c5d8a    2
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x00553b963de06016c68681c9bee10a79c51c5d8a    2
Name: active_days, dtype: int64",620.0
0x005547e9fa569b6835204402138146861e901b06,1,1,1.0,1.3135339077102605e+18,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x005547e9fa569b6835204402138146861e901b06    1
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x005547e9fa569b6835204402138146861e901b06    1
Name: active_days, dtype: int64",610.0
0x00560340190b7e9a1027fb5e72858a8298588303,1,1,1.0,54889144.23064468,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x00560340190b7e9a1027fb5e72858a8298588303    1
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x00560340190b7e9a1027fb5e72858a8298588303    1
Name: active_days, dtype: int64",610.0
0x00561a0d394a2cad87c811615f72b61cb0ed3faa,6,11,0.5454545454545454,6.362956131558644e+21,1246089805.2062435,1259229127.4056735,1255402928.623808,1.0,1.9729869303943941e-13,0,"wallet_address
0x00561a0d394a2cad87c811615f72b61cb0ed3faa    2
Name: num_deposits, dtype: int64","wallet_address
0x00561a0d394a2cad87c811615f72b61cb0ed3faa    1
Name: num_borrows, dtype: int64","wallet_address
0x00561a0d394a2cad87c811615f72b61cb0ed3faa    2
Name: num_repays, dtype: int64","wallet_address
0x00561a0d394a2cad87c811615f72b61cb0ed3faa    1
Name: num_redeems, dtype: int64","wallet_address
0x00561a0d394a2cad87c811615f72b61cb0ed3faa    6
Name: active_days, dtype: int64",805.4545454545257
0x0056323f02bb16de8025a79ab09e1dd5c8114602,1,1,1.0,0.0,0.0,0.0,1898597835.7712808,1.0,1.0,0,"Series([], Name: num_deposits, dtype: int64)","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","wallet_address
0x0056323f02bb16de8025a79ab09e1dd5c8114602    1
Name: num_redeems, dtype: int64","wallet_address
0x0056323f02bb16de8025a79ab09e1dd5c8114602    1
Name: active_days, dtype: int64",310.0
0x005661a7a441451fafdccd579905a7dbc79fd538,61,13,4.6923076923076925,6.053270179917822e+18,7.877408726534564e+18,1.4958446498658273e+18,1.0209480449103737e+19,0.1898904451697634,1.0,0,"wallet_address
0x005661a7a441451fafdccd579905a7dbc79fd538    11
Name: num_deposits, dtype: int64","wallet_address
0x005661a7a441451fafdccd579905a7dbc79fd538    19
Name: num_borrows, dtype: int64","wallet_address
0x005661a7a441451fafdccd579905a7dbc79fd538    19
Name: num_repays, dtype: int64","wallet_address
0x005661a7a441451fafdccd579905a7dbc79fd538    12
Name: num_redeems, dtype: int64","wallet_address
0x005661a7a441451fafdccd579905a7dbc79fd538    60
Name: active_days, dtype: int64",827.9340324061005
0x0056bcfe33f5c6dfa62b6d3d3cf5a957429828bb,4,1,4.0,1.1542152505069717e+22,0.0,0.0,1.1486468493517684e+22,1.0,0.995175595580844,0,"wallet_address
0x0056bcfe33f5c6dfa62b6d3d3cf5a957429828bb    2
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","wallet_address
0x0056bcfe33f5c6dfa62b6d3d3cf5a957429828bb    2
Name: num_redeems, dtype: int64","wallet_address
0x0056bcfe33f5c6dfa62b6d3d3cf5a957429828bb    4
Name: active_days, dtype: int64",540.4824404419156
0x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9,17,114,0.1491228070175438,1.9713211302792443e+22,1.1937567909956215e+22,4.839319938566663e+21,1.5582558756886863e+22,0.4053857515256985,0.7904627266223004,0,"wallet_address
0x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9    6
Name: num_deposits, dtype: int64","wallet_address
0x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9    2
Name: num_borrows, dtype: int64","wallet_address
0x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9    3
Name: num_repays, dtype: int64","wallet_address
0x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9    6
Name: num_redeems, dtype: int64","wallet_address
0x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9    15
Name: active_days, dtype: int64",781.9063802553756
0x005711ac01b67981d6b627c09470cce29dbd3353,4,1,4.0,6.669546435377709e+21,2.8352040000000035e+21,2.8352040000000035e+21,6.669546435377709e+21,1.0,1.0,0,"wallet_address
0x005711ac01b67981d6b627c09470cce29dbd3353    1
Name: num_deposits, dtype: int64","wallet_address
0x005711ac01b67981d6b627c09470cce29dbd3353    1
Name: num_borrows, dtype: int64","wallet_address
0x005711ac01b67981d6b627c09470cce29dbd3353    1
Name: num_repays, dtype: int64","wallet_address
0x005711ac01b67981d6b627c09470cce29dbd3353    1
Name: num_redeems, dtype: int64","wallet_address
0x005711ac01b67981d6b627c09470cce29dbd3353    4
Name: active_days, dtype: int64",740.0
0x0057abf4b6b95cd42cb8c197e78b934d45679432,2,7,0.2857142857142857,1188943.6075802438,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x0057abf4b6b95cd42cb8c197e78b934d45679432    2
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x0057abf4b6b95cd42cb8c197e78b934d45679432    2
Name: active_days, dtype: int64",602.8571428571429
0x0057aef39caf4085bf3f91661eb2e6e6f513244f,2,7,0.2857142857142857,1060783.9760615043,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x0057aef39caf4085bf3f91661eb2e6e6f513244f    2
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x0057aef39caf4085bf3f91661eb2e6e6f513244f    2
Name: active_days, dtype: int64",602.8571428571429
0x0057b22d4385adfbc48a6581b141e04acdaf7768,4,66,0.0606060606060606,669079042.9664233,0.0,0.0,677021782.0833243,1.0,1.0,0,"wallet_address
0x0057b22d4385adfbc48a6581b141e04acdaf7768    3
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","wallet_address
0x0057b22d4385adfbc48a6581b141e04acdaf7768    1
Name: num_redeems, dtype: int64","wallet_address
0x0057b22d4385adfbc48a6581b141e04acdaf7768    4
Name: active_days, dtype: int64",500.6060606060606
0x0057bd83a142da84b6404616c683e21e7dd6fa5f,45,72,0.625,3.388914167273189e+20,4.679339339567209e+20,405163032.0568975,10243511978.36294,8.658552044536504e-13,3.0226531191862975e-11,0,"wallet_address
0x0057bd83a142da84b6404616c683e21e7dd6fa5f    20
Name: num_deposits, dtype: int64","wallet_address
0x0057bd83a142da84b6404616c683e21e7dd6fa5f    3
Name: num_borrows, dtype: int64","wallet_address
0x0057bd83a142da84b6404616c683e21e7dd6fa5f    19
Name: num_repays, dtype: int64","wallet_address
0x0057bd83a142da84b6404616c683e21e7dd6fa5f    3
Name: num_redeems, dtype: int64","wallet_address
0x0057bd83a142da84b6404616c683e21e7dd6fa5f    45
Name: active_days, dtype: int64",906.2499999968907
0x0057bf0e2082921a880500ab18e716c46c54216e,1,1,1.0,1088988.2501742004,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x0057bf0e2082921a880500ab18e716c46c54216e    1
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x0057bf0e2082921a880500ab18e716c46c54216e    1
Name: active_days, dtype: int64",610.0
0x0057dbd2cb881113aa7b55e4ce62af8234519e01,14,10,1.4,1.7773215834262497e+21,3.123289853774653e+20,3.133113786501943e+20,1.773735408747437e+21,1.0,0.9979822589720092,0,"wallet_address
0x0057dbd2cb881113aa7b55e4ce62af8234519e01    4
Name: num_deposits, dtype: int64","wallet_address
0x0057dbd2cb881113aa7b55e4ce62af8234519e01    4
Name: num_borrows, dtype: int64","wallet_address
0x0057dbd2cb881113aa7b55e4ce62af8234519e01    2
Name: num_repays, dtype: int64","wallet_address
0x0057dbd2cb881113aa7b55e4ce62af8234519e01    4
Name: num_redeems, dtype: int64","wallet_address
0x0057dbd2cb881113aa7b55e4ce62af8234519e01    14
Name: active_days, dtype: int64",714.201774102799
0x00581eb036db4a48fbaa59ec7745e316bbd1cc76,1,1,1.0,0.0,0.0,0.0,867231441.9659694,1.0,1.0,0,"Series([], Name: num_deposits, dtype: int64)","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","wallet_address
0x00581eb036db4a48fbaa59ec7745e316bbd1cc76    1
Name: num_redeems, dtype: int64","wallet_address
0x00581eb036db4a48fbaa59ec7745e316bbd1cc76    1
Name: active_days, dtype: int64",310.0
0x0058873fc9eeb9906ae1135de4f84a9ef1bfba62,1,1,1.0,12137.2045319001,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x0058873fc9eeb9906ae1135de4f84a9ef1bfba62    1
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x0058873fc9eeb9906ae1135de4f84a9ef1bfba62    1
Name: active_days, dtype: int64",531.372045319001
0x0059221c8444995878e9a82b0b2d732fb3da913e,7,21,0.3333333333333333,100127573.51828076,0.0,0.0,7.260257395254032e+19,1.0,1.0,0,"wallet_address
0x0059221c8444995878e9a82b0b2d732fb3da913e    1
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","wallet_address
0x0059221c8444995878e9a82b0b2d732fb3da913e    6
Name: num_redeems, dtype: int64","wallet_address
0x0059221c8444995878e9a82b0b2d732fb3da913e    5
Name: active_days, dtype: int64",503.3333333333333
0x005a61772557bef9a3e65a7b87eaccce34f2700e,3,10,0.3,1264965.9591543,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x005a61772557bef9a3e65a7b87eaccce34f2700e    3
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x005a61772557bef9a3e65a7b87eaccce34f2700e    3
Name: active_days, dtype: int64",603.0
0x005a75e089206f1c5b788a16a5dd54cbf6dd5b9a,2,26,0.0769230769230769,3.592093684266162e+20,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x005a75e089206f1c5b788a16a5dd54cbf6dd5b9a    2
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x005a75e089206f1c5b788a16a5dd54cbf6dd5b9a    2
Name: active_days, dtype: int64",600.7692307692307
0x005a945c426fe1f2eb3c4b04585a2427f7a032a8,15,76,0.1973684210526315,8.547801615569251e+21,7.283321577847575e+20,0.0,2.88611559244342e+21,0.0,0.3376441946414096,0,"wallet_address
0x005a945c426fe1f2eb3c4b04585a2427f7a032a8    9
Name: num_deposits, dtype: int64","wallet_address
0x005a945c426fe1f2eb3c4b04585a2427f7a032a8    3
Name: num_borrows, dtype: int64","Series([], Name: num_repays, dtype: int64)","wallet_address
0x005a945c426fe1f2eb3c4b04585a2427f7a032a8    3
Name: num_redeems, dtype: int64","wallet_address
0x005a945c426fe1f2eb3c4b04585a2427f7a032a8    15
Name: active_days, dtype: int64",668.2092647463853
0x005ab5979532d34dc60a4582597464df0b5a7c87,32,10,3.2,1.7347677756361335e+21,1337693750.0645325,1340231427.6312678,561244186.653368,1.0,3.235269841506952e-13,0,"wallet_address
0x005ab5979532d34dc60a4582597464df0b5a7c87    11
Name: num_deposits, dtype: int64","wallet_address
0x005ab5979532d34dc60a4582597464df0b5a7c87    11
Name: num_borrows, dtype: int64","wallet_address
0x005ab5979532d34dc60a4582597464df0b5a7c87    7
Name: num_repays, dtype: int64","wallet_address
0x005ab5979532d34dc60a4582597464df0b5a7c87    3
Name: num_redeems, dtype: int64","wallet_address
0x005ab5979532d34dc60a4582597464df0b5a7c87    32
Name: active_days, dtype: int64",831.9999999999676
0x005ab79a1b5982604cdc066565499d90c550e001,1,1,1.0,98.7162782819831,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x005ab79a1b5982604cdc066565499d90c550e001    1
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x005ab79a1b5982604cdc066565499d90c550e001    1
Name: active_days, dtype: int64",410.98716278281984
0x005ae07a1782019253917d76334a0579ac3a9b64,30,55,0.5454545454545454,4.160943247564216e+22,7011884333.508068,7031893635.4767885,3.7656089444221784e+22,1.0,0.9049892585356788,0,"wallet_address
0x005ae07a1782019253917d76334a0579ac3a9b64    18
Name: num_deposits, dtype: int64","wallet_address
0x005ae07a1782019253917d76334a0579ac3a9b64    4
Name: num_borrows, dtype: int64","wallet_address
0x005ae07a1782019253917d76334a0579ac3a9b64    1
Name: num_repays, dtype: int64","wallet_address
0x005ae07a1782019253917d76334a0579ac3a9b64    7
Name: num_redeems, dtype: int64","wallet_address
0x005ae07a1782019253917d76334a0579ac3a9b64    30
Name: active_days, dtype: int64",714.9556196009776
0x005b0743d8b2ed646499dc48b64b95e71b8afa43,7,17,0.4117647058823529,3.2934715104662186e+20,52794522.97500008,53256705.75569626,1005705715.1474576,1.0,3.053634172791407e-12,0,"wallet_address
0x005b0743d8b2ed646499dc48b64b95e71b8afa43    3
Name: num_deposits, dtype: int64","wallet_address
0x005b0743d8b2ed646499dc48b64b95e71b8afa43    1
Name: num_borrows, dtype: int64","wallet_address
0x005b0743d8b2ed646499dc48b64b95e71b8afa43    1
Name: num_repays, dtype: int64","wallet_address
0x005b0743d8b2ed646499dc48b64b95e71b8afa43    2
Name: num_redeems, dtype: int64","wallet_address
0x005b0743d8b2ed646499dc48b64b95e71b8afa43    7
Name: active_days, dtype: int64",804.1176470585182
0x005b35993837ffbc6ebfa08d2e4ac40fdb0a63d1,2,1,2.0,1.462732080102844e+17,1.4627320801028442e+16,0.0,0.0,0.0,0.0,0,"wallet_address
0x005b35993837ffbc6ebfa08d2e4ac40fdb0a63d1    1
Name: num_deposits, dtype: int64","wallet_address
0x005b35993837ffbc6ebfa08d2e4ac40fdb0a63d1    1
Name: num_borrows, dtype: int64","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x005b35993837ffbc6ebfa08d2e4ac40fdb0a63d1    2
Name: active_days, dtype: int64",720.0
0x005b5489aad85ecf95142ba14f97bba3b5d13a1a,1,1,1.0,1.140380037146088e+18,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x005b5489aad85ecf95142ba14f97bba3b5d13a1a    1
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x005b5489aad85ecf95142ba14f97bba3b5d13a1a    1
Name: active_days, dtype: int64",610.0
0x005b8864b832d250e97996febb2b6a10b4562fd1,13,1,13.0,1.09933853466572e+21,8.246040793050829e+20,8.191946977161706e+20,1.098433716105718e+21,0.9934400256745384,0.999176942741958,0,"wallet_address
0x005b8864b832d250e97996febb2b6a10b4562fd1    3
Name: num_deposits, dtype: int64","wallet_address
0x005b8864b832d250e97996febb2b6a10b4562fd1    3
Name: num_borrows, dtype: int64","wallet_address
0x005b8864b832d250e97996febb2b6a10b4562fd1    3
Name: num_repays, dtype: int64","wallet_address
0x005b8864b832d250e97996febb2b6a10b4562fd1    4
Name: num_redeems, dtype: int64","wallet_address
0x005b8864b832d250e97996febb2b6a10b4562fd1    13
Name: active_days, dtype: int64",800.7383031583504
0x005bf9036a459545ec86252db2a37667a5823b94,4,1,4.0,8.347219430104515e+21,2096628512.9568243,2096628512.9568243,8.347219430104515e+21,1.0,1.0,0,"wallet_address
0x005bf9036a459545ec86252db2a37667a5823b94    1
Name: num_deposits, dtype: int64","wallet_address
0x005bf9036a459545ec86252db2a37667a5823b94    1
Name: num_borrows, dtype: int64","wallet_address
0x005bf9036a459545ec86252db2a37667a5823b94    1
Name: num_repays, dtype: int64","wallet_address
0x005bf9036a459545ec86252db2a37667a5823b94    1
Name: num_redeems, dtype: int64","wallet_address
0x005bf9036a459545ec86252db2a37667a5823b94    4
Name: active_days, dtype: int64",740.0
0x005c7aa4001747cd4bf25c777318a13191a182ac,245,95,2.5789473684210527,2.668006056084939e+21,9.072528093006289e+20,7.898805682165353e+20,5.289731590271178e+21,0.8706289582342854,1.0,0,"wallet_address
0x005c7aa4001747cd4bf25c777318a13191a182ac    88
Name: num_deposits, dtype: int64","wallet_address
0x005c7aa4001747cd4bf25c777318a13191a182ac    25
Name: num_borrows, dtype: int64","wallet_address
0x005c7aa4001747cd4bf25c777318a13191a182ac    25
Name: num_repays, dtype: int64","wallet_address
0x005c7aa4001747cd4bf25c777318a13191a182ac    107
Name: num_redeems, dtype: int64","wallet_address
0x005c7aa4001747cd4bf25c777318a13191a182ac    226
Name: active_days, dtype: int64",738.726577860782
0x005ce2b15bd5fa54f2a7667405d8d45a765088cf,3,1,3.0,0.0,0.0,0.0,1.884115732670013e+20,1.0,1.0,0,"Series([], Name: num_deposits, dtype: int64)","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","wallet_address
0x005ce2b15bd5fa54f2a7667405d8d45a765088cf    3
Name: num_redeems, dtype: int64","wallet_address
0x005ce2b15bd5fa54f2a7667405d8d45a765088cf    1
Name: active_days, dtype: int64",330.0
0x005ce3720edd52ef800ed68bfe29114a7d86e623,16,1,16.0,234807423.4494238,154862463.65353525,154122797.9721841,233873067.2403368,0.9952237252081564,0.9960207552412064,0,"wallet_address
0x005ce3720edd52ef800ed68bfe29114a7d86e623    4
Name: num_deposits, dtype: int64","wallet_address
0x005ce3720edd52ef800ed68bfe29114a7d86e623    3
Name: num_borrows, dtype: int64","wallet_address
0x005ce3720edd52ef800ed68bfe29114a7d86e623    4
Name: num_repays, dtype: int64","wallet_address
0x005ce3720edd52ef800ed68bfe29114a7d86e623    5
Name: num_redeems, dtype: int64","wallet_address
0x005ce3720edd52ef800ed68bfe29114a7d86e623    16
Name: active_days, dtype: int64",800.8755519550637
0x005ceac16427ed612040519f078d08570eaf7688,1,1,1.0,2.00550584169908e+16,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x005ceac16427ed612040519f078d08570eaf7688    1
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x005ceac16427ed612040519f078d08570eaf7688    1
Name: active_days, dtype: int64",610.0
0x005d25ac8fe00ec22e8b0f34d7a5f8e00217fcd0,2,4,0.5,2136979.5068897265,0.0,0.0,0.0,1.0,0.0,0,"wallet_address
0x005d25ac8fe00ec22e8b0f34d7a5f8e00217fcd0    2
Name: num_deposits, dtype: int64","Series([], Name: num_borrows, dtype: int64)","Series([], Name: num_repays, dtype: int64)","Series([], Name: num_redeems, dtype: int64)","wallet_address
0x005d25ac8fe00ec22e8b0f34d7a5f8e00217fcd0    2
Name: active_days, dtype: int64",605.0
